id_pedido,id_usuario,fecha_hora_pedido,pais,dispositivo,fuente_referencia,nombre_producto,categoria_producto,cantidad,precio_unitario,monto_descuento,monto_total,cantidad_winsor
order_21365,user_4670,2025-03-30,Argentina,mobile,social,Phone-Pro-128GB,Electronica,1,200.79,15.0,185.79,1
order_21366,user_4099,2025-03-10,Mexico,mobile,organic,Tablet-Standard-64GB,Electronica,1,140.35,0.0,140.35,1
order_21367,user_4539,2025-01-31,Mexico,mobile,paid_search,Tablet-Standard-64GB,Electronica,2,171.09,5.0,337.18,2
order_21368,user_4220,2025-01-17,Mexico,mobile,paid_search,Blender-XL-Red,Hogar,2,399.6,10.0,789.2,2
order_21369,user_5268,2025-04-16,Mexico,mobile,organic,Vacuum-Pro-Black,Hogar,2,390.36,0.0,780.72,2
order_21370,user_4531,2025-06-16,Argentina,desktop,paid_search,Sneakers-Urban-42,Moda,1,28.41,15.0,13.41,1
order_21371,user_6358,2025-06-08,Mexico,desktop,social,Phone-Pro-128GB,Electronica,2,401.22,15.0,787.44,2
order_21372,user_4944,2025-04-04,Colombia,desktop,organic,Tablet-Standard-64GB,Electronica,2,457.39,5.0,909.78,2
order_21373,user_3885,2025-01-20,Mexico,desktop,organic,Phone-Pro-128GB,Electronica,2,129.14,0.0,258.28,2
order_21374,user_4219,2025-02-17,Argentina,mobile,organic,Jacket-Winter-M,Moda,1,87.08,5.0,82.08,1
order_21375,user_1463,2025-04-04,Argentina,mobile,organic,Jacket-Winter-M,Moda,1,284.61,15.0,269.61,1
order_21376,user_4322,2025-04-13,Argentina,desktop,organic,Vacuum-Pro-Black,Hogar,1,71.75,0.0,71.75,1
order_21377,user_4314,2025-04-24,Mexico,mobile,social,Jacket-Winter-M,Moda,2,165.09,0.0,330.18,2
order_21378,user_3319,2025-05-21,Mexico,desktop,social,Tablet-Standard-64GB,Electronica,1,70.65,5.0,65.65,1
order_21379,user_6709,2025-04-22,Colombia,mobile,social,Sneakers-Urban-42,Moda,1,86.05,0.0,86.05,1
order_21380,user_3142,2025-06-10,Mexico,mobile,paid_search,Sneakers-Urban-42,Moda,2,50.23,0.0,100.46,2
order_21381,user_682,2025-03-16,Argentina,desktop,organic,Vacuum-Pro-Black,Hogar,1,177.2,0.0,177.2,1
order_21382,user_464,2025-05-10,Mexico,mobile,social,Sneakers-Urban-42,Moda,1,68.52,5.0,63.519999999999996,1
order_21383,user_7505,2025-03-01,Colombia,desktop,paid_search,Vacuum-Pro-Black,Hogar,1,246.18,0.0,246.18,1
order_21384,user_6132,2025-06-18,Argentina,desktop,organic,Laptop-Gaming-16GB,Electronica,2,337.1,10.0,664.2,2
order_21385,user_2953,2025-04-28,Colombia,mobile,organic,Laptop-Gaming-16GB,Electronica,2,384.21,10.0,758.42,2
order_21386,user_4267,2025-01-11,Colombia,mobile,organic,Sneakers-Urban-42,Moda,1,282.08,5.0,277.08,1
order_21387,user_7596,2025-01-10,Argentina,mobile,paid_search,Sneakers-Urban-42,Moda,2,427.21,5.0,849.42,2
order_21388,user_7745,2025-03-17,Colombia,desktop,organic,Jacket-Winter-M,Moda,2,83.69,0.0,167.38,2
order_21389,user_5485,2025-03-16,Colombia,desktop,paid_search,Laptop-Gaming-16GB,Electronica,2,451.4,5.0,897.8,2
order_21390,user_4746,2025-01-03,Mexico,desktop,paid_search,Tablet-Standard-64GB,Electronica,2,115.58,0.0,231.16,2
order_21391,user_4900,2025-06-05,Colombia,desktop,organic,Tablet-Standard-64GB,Electronica,2,124.97,0.0,249.94,2
order_21392,user_5265,2025-02-02,Argentina,mobile,organic,Jacket-Winter-M,Moda,1,323.16,10.0,313.16,1
order_21393,user_5989,2025-05-11,Mexico,desktop,organic,Laptop-Gaming-16GB,Electronica,2,437.05,0.0,874.1,2
order_21394,user_3059,2025-05-31,Colombia,desktop,social,Vacuum-Pro-Black,Hogar,2,203.48,0.0,406.96,2
order_21395,user_3356,2025-01-07,Mexico,mobile,paid_search,Laptop-Gaming-16GB,Electronica,1,489.38,5.0,484.38,1
order_21396,user_3788,2025-05-30,Colombia,desktop,organic,Vacuum-Pro-Black,Hogar,2,273.6,0.0,547.2,2
order_21397,user_605,2025-01-14,Colombia,mobile,organic,Phone-Pro-128GB,Electronica,1,296.61,0.0,296.61,1
order_21398,user_3739,2025-01-16,Argentina,mobile,organic,Laptop-Gaming-16GB,Electronica,1,86.98,0.0,86.98,1
order_21399,user_4914,2025-06-28,Mexico,desktop,paid_search,Vacuum-Pro-Black,Hogar,1,465.21,0.0,465.21,1
order_21400,user_7126,2025-01-19,Argentina,desktop,paid_search,Vacuum-Pro-Black,Hogar,1,485.25,0.0,485.25,1
order_21401,user_5080,2025-03-17,Argentina,desktop,organic,Jacket-Winter-M,Moda,1,170.8,0.0,170.8,1
order_21402,user_7487,2025-02-14,Colombia,desktop,organic,Jacket-Winter-M,Moda,2,147.98,0.0,295.96,2
order_21403,user_5016,2025-03-14,Mexico,desktop,organic,Blender-XL-Red,Hogar,1,475.87,15.0,460.87,1
order_21404,user_4028,2025-02-23,Argentina,desktop,paid_search,Vacuum-Pro-Black,Hogar,2,412.73,0.0,825.46,2
order_21405,user_1551,2025-04-17,Argentina,desktop,paid_search,Tablet-Standard-64GB,Electronica,2,90.1,0.0,180.2,2
order_21406,user_1038,2025-03-09,Mexico,mobile,social,Blender-XL-Red,Hogar,2,286.97,15.0,558.94,2
order_21407,user_5591,2025-01-19,Argentina,desktop,paid_search,Vacuum-Pro-Black,Hogar,2,415.19,5.0,825.38,2
order_21408,user_7854,2025-01-11,Argentina,mobile,social,Laptop-Gaming-16GB,Electronica,1,271.38,0.0,271.38,1
order_21409,user_392,2025-03-12,Argentina,desktop,organic,Laptop-Gaming-16GB,Electronica,2,94.21,5.0,183.42,2
order_21410,user_3449,2025-02-22,Mexico,mobile,social,Vacuum-Pro-Black,Hogar,2,145.6,0.0,291.2,2
order_21411,user_1667,2025-03-31,Colombia,desktop,organic,Sneakers-Urban-42,Moda,2,301.69,0.0,603.38,2
order_21412,user_7850,2025-01-03,Argentina,mobile,social,Jacket-Winter-M,Moda,2,455.34,15.0,895.68,2
order_21413,user_6666,2025-04-04,Mexico,mobile,organic,Tablet-Standard-64GB,Electronica,2,283.0,5.0,561.0,2
order_21414,user_5567,2025-05-12,Argentina,mobile,social,Sneakers-Urban-42,Moda,1,332.3,0.0,332.3,1
order_21415,user_4481,2025-03-23,Mexico,mobile,paid_search,Sneakers-Urban-42,Moda,1,168.03,5.0,163.03,1
order_21416,user_3074,2025-04-17,Argentina,mobile,social,Phone-Pro-128GB,Electronica,1,143.49,10.0,133.49,1
order_21417,user_395,2025-04-21,Argentina,desktop,paid_search,Sneakers-Urban-42,Moda,2,486.61,0.0,973.22,2
order_21418,user_2146,2025-04-02,Colombia,desktop,paid_search,Phone-Pro-128GB,Electronica,1,493.13,0.0,493.13,1
order_21419,user_1468,2025-03-10,Mexico,mobile,social,Sneakers-Urban-42,Moda,1,215.99,5.0,210.99,1
order_21420,user_4560,2025-05-14,Mexico,desktop,paid_search,Phone-Pro-128GB,Electronica,2,212.72,0.0,425.44,2
order_21421,user_7609,2025-01-19,Colombia,mobile,paid_search,Sneakers-Urban-42,Moda,1,465.14,5.0,460.14,1
order_21422,user_6459,2025-01-06,Colombia,mobile,paid_search,Laptop-Gaming-16GB,Electronica,1,259.8,0.0,259.8,1
order_21423,user_5552,2025-01-31,Mexico,desktop,organic,Laptop-Gaming-16GB,Electronica,1,196.9,0.0,196.9,1
order_21424,user_6033,2025-02-03,Colombia,mobile,organic,Jacket-Winter-M,Moda,2,295.99,0.0,591.98,2
order_21425,user_2632,2025-05-02,Argentina,desktop,organic,Blender-XL-Red,Hogar,1,315.66,10.0,305.66,1
order_21426,user_7927,2025-02-09,Colombia,desktop,paid_search,Blender-XL-Red,Hogar,2,134.45,10.0,258.9,2
order_21427,user_245,2025-02-28,Argentina,mobile,paid_search,Vacuum-Pro-Black,Hogar,1,26.27,0.0,26.27,1
order_21428,user_2060,2025-01-30,Colombia,mobile,organic,Blender-XL-Red,Hogar,1,493.15,0.0,493.15,1
order_21429,user_6331,2025-03-27,Colombia,desktop,paid_search,Tablet-Standard-64GB,Electronica,2,170.4,10.0,330.8,2
order_21430,user_4270,2025-01-21,Colombia,desktop,paid_search,Laptop-Gaming-16GB,Electronica,1,93.97,5.0,88.97,1
order_21431,user_4184,2025-04-22,Colombia,mobile,paid_search,Blender-XL-Red,Hogar,2,174.06,0.0,348.12,2
order_21432,user_7759,2025-05-01,Mexico,desktop,organic,Tablet-Standard-64GB,Electronica,2,424.63,15.0,834.26,2
order_21433,user_559,2025-03-07,Mexico,desktop,paid_search,Blender-XL-Red,Hogar,1,381.38,0.0,381.38,1
order_21434,user_7225,2025-04-05,Argentina,desktop,organic,Sneakers-Urban-42,Moda,1,215.9,10.0,205.9,1
order_21435,user_6994,2025-03-09,Mexico,desktop,social,Phone-Pro-128GB,Electronica,2,129.93,10.0,249.86,2
order_21436,user_5403,2025-04-11,Colombia,mobile,social,Laptop-Gaming-16GB,Electronica,1,373.51,10.0,363.51,1
order_21437,user_2442,2025-04-18,Colombia,desktop,social,Jacket-Winter-M,Moda,1,158.29,0.0,158.29,1
order_21438,user_6176,2025-01-03,Colombia,mobile,organic,Blender-XL-Red,Hogar,2,429.06,0.0,858.12,2
order_21439,user_799,2025-06-28,Mexico,desktop,paid_search,Laptop-Gaming-16GB,Electronica,1,339.07,0.0,339.07,1
order_21440,user_4145,2025-02-17,Mexico,desktop,social,Blender-XL-Red,Hogar,1,91.05,0.0,91.05,1
order_21441,user_2552,2025-03-31,Colombia,desktop,organic,Phone-Pro-128GB,Electronica,2,368.86,0.0,737.72,2
order_21442,user_2814,2025-06-28,Mexico,desktop,organic,Laptop-Gaming-16GB,Electronica,2,272.67,0.0,545.34,2
order_21443,user_6785,2025-02-21,Argentina,desktop,social,Sneakers-Urban-42,Moda,1,441.08,15.0,426.08,1
order_21444,user_3015,2025-01-20,Argentina,mobile,paid_search,Blender-XL-Red,Hogar,2,152.86,5.0,300.72,2
order_21445,user_2919,2025-01-02,Colombia,desktop,organic,Jacket-Winter-M,Moda,1,404.51,10.0,394.51,1
order_21446,user_5803,2025-03-24,Mexico,desktop,organic,Jacket-Winter-M,Moda,2,392.22,5.0,779.44,2
order_21447,user_905,2025-05-20,Colombia,desktop,organic,Laptop-Gaming-16GB,Electronica,2,386.0,0.0,772.0,2
order_21448,user_5188,2025-03-20,Argentina,desktop,paid_search,Vacuum-Pro-Black,Hogar,2,245.85,10.0,481.7,2
order_21449,user_4762,2025-02-15,Colombia,desktop,organic,Sneakers-Urban-42,Moda,1,401.46,10.0,391.46,1
order_21450,user_4039,2025-01-06,Argentina,mobile,paid_search,Vacuum-Pro-Black,Hogar,2,476.41,0.0,952.82,2
order_21451,user_6304,2025-04-22,Mexico,desktop,social,Phone-Pro-128GB,Electronica,1,326.4,0.0,326.4,1
order_21452,user_4154,2025-01-09,Mexico,desktop,social,Blender-XL-Red,Hogar,1,112.91,0.0,112.91,1
order_21453,user_2370,2025-04-20,Mexico,mobile,organic,Sneakers-Urban-42,Moda,2,472.63,5.0,940.26,2
order_21454,user_7670,2025-02-02,Argentina,desktop,paid_search,Sneakers-Urban-42,Moda,1,189.22,0.0,189.22,1
order_21455,user_2327,2025-02-28,Colombia,mobile,social,Phone-Pro-128GB,Electronica,1,210.19,0.0,210.19,1
order_21456,user_6643,2025-04-15,Argentina,desktop,social,Laptop-Gaming-16GB,Electronica,2,440.98,10.0,871.96,2
order_21457,user_7945,2025-06-22,Argentina,desktop,organic,Jacket-Winter-M,Moda,1,480.38,0.0,480.38,1
order_21458,user_7391,2025-05-30,Mexico,desktop,social,Tablet-Standard-64GB,Electronica,1,37.9,5.0,32.9,1
order_21459,user_6896,2025-06-06,Mexico,desktop,social,Tablet-Standard-64GB,Electronica,2,359.67,0.0,719.34,2
order_21460,user_5082,2025-01-20,Argentina,desktop,paid_search,Blender-XL-Red,Hogar,2,357.04,0.0,714.08,2
order_21461,user_5184,2025-06-01,Colombia,desktop,organic,Blender-XL-Red,Hogar,1,218.01,0.0,218.01,1
order_21462,user_4513,2025-06-30,Colombia,mobile,organic,Vacuum-Pro-Black,Hogar,1,494.04,5.0,489.04,1
order_21463,user_168,2025-01-16,Colombia,mobile,organic,Blender-XL-Red,Hogar,1,207.89,15.0,192.89,1
order_21464,user_3050,2025-06-02,Mexico,mobile,organic,Vacuum-Pro-Black,Hogar,1,158.52,0.0,158.52,1
order_21465,user_3065,2025-05-10,Mexico,mobile,organic,Jacket-Winter-M,Moda,2,345.89,0.0,691.78,2
order_21466,user_2242,2025-06-09,Mexico,mobile,social,Vacuum-Pro-Black,Hogar,2,172.49,0.0,344.98,2
order_21467,user_2906,2025-01-29,Argentina,desktop,paid_search,Blender-XL-Red,Hogar,1,475.86,15.0,460.86,1
order_21468,user_5345,2025-05-31,Argentina,desktop,organic,Blender-XL-Red,Hogar,1,312.1,10.0,302.1,1
order_21469,user_4823,2025-06-29,Mexico,desktop,social,Tablet-Standard-64GB,Electronica,2,157.76,0.0,315.52,2
order_21470,user_603,2025-06-14,Colombia,desktop,paid_search,Tablet-Standard-64GB,Electronica,2,254.42,0.0,508.84,2
order_21471,user_3407,2025-05-14,Argentina,mobile,paid_search,Blender-XL-Red,Hogar,2,395.52,0.0,791.04,2
order_21472,user_6124,2025-03-20,Argentina,mobile,social,Jacket-Winter-M,Moda,1,384.34,5.0,379.34,1
order_21473,user_1111,2025-03-27,Mexico,mobile,paid_search,Vacuum-Pro-Black,Hogar,2,21.75,10.0,33.5,2
order_21474,user_1338,2025-03-07,Argentina,mobile,paid_search,Vacuum-Pro-Black,Hogar,2,458.49,0.0,916.98,2
order_21475,user_3659,2025-04-02,Argentina,mobile,organic,Vacuum-Pro-Black,Hogar,1,384.13,0.0,384.13,1
order_21476,user_7657,2025-02-19,Colombia,desktop,paid_search,Vacuum-Pro-Black,Hogar,1,186.67,10.0,176.67,1
order_21477,user_5740,2025-03-26,Mexico,desktop,paid_search,Tablet-Standard-64GB,Electronica,1,161.82,0.0,161.82,1
order_21478,user_700,2025-02-08,Argentina,desktop,organic,Vacuum-Pro-Black,Hogar,1,290.11,5.0,285.11,1
order_21479,user_2126,2025-03-08,Mexico,desktop,social,Blender-XL-Red,Hogar,2,376.37,0.0,752.74,2
order_21480,user_7767,2025-05-03,Mexico,desktop,social,Vacuum-Pro-Black,Hogar,2,151.85,0.0,303.7,2
order_21481,user_4849,2025-04-21,Colombia,mobile,paid_search,Sneakers-Urban-42,Moda,1,30.78,15.0,15.780000000000001,1
order_21482,user_1272,2025-04-11,Mexico,mobile,organic,Jacket-Winter-M,Moda,1,175.5,5.0,170.5,1
order_21483,user_5752,2025-03-13,Argentina,mobile,organic,Phone-Pro-128GB,Electronica,1,139.98,0.0,139.98,1
order_21484,user_203,2025-01-22,Mexico,desktop,paid_search,Tablet-Standard-64GB,Electronica,2,63.67,5.0,122.34,2
order_21485,user_3370,2025-01-18,Colombia,mobile,organic,Laptop-Gaming-16GB,Electronica,1,152.99,5.0,147.99,1
order_21486,user_7184,2025-02-13,Colombia,mobile,organic,Tablet-Standard-64GB,Electronica,2,485.76,0.0,971.52,2
order_21487,user_5426,2025-02-04,Colombia,desktop,social,Jacket-Winter-M,Moda,2,203.38,5.0,401.76,2
order_21488,user_2231,2025-04-30,Colombia,desktop,social,Vacuum-Pro-Black,Hogar,1,271.03,0.0,271.03,1
order_21489,user_1731,2025-03-11,Colombia,desktop,paid_search,Vacuum-Pro-Black,Hogar,1,279.79,0.0,279.79,1
order_21490,user_6578,2025-04-20,Argentina,desktop,organic,Tablet-Standard-64GB,Electronica,2,213.16,0.0,426.32,2
order_21491,user_3894,2025-05-08,Mexico,mobile,social,Laptop-Gaming-16GB,Electronica,2,188.49,0.0,376.98,2
order_21492,user_6946,2025-03-01,Argentina,mobile,paid_search,Sneakers-Urban-42,Moda,1,238.61,5.0,233.61,1
order_21493,user_4771,2025-04-27,Colombia,desktop,paid_search,Jacket-Winter-M,Moda,2,84.84,0.0,169.68,2
order_21494,user_7613,2025-01-18,Argentina,desktop,organic,Vacuum-Pro-Black,Hogar,1,48.75,0.0,48.75,1
order_21495,user_805,2025-01-01,Colombia,desktop,organic,Blender-XL-Red,Hogar,1,213.65,0.0,213.65,1
order_21496,user_7783,2025-02-04,Colombia,desktop,paid_search,Phone-Pro-128GB,Electronica,2,226.49,0.0,452.98,2
order_21497,user_3211,2025-01-14,Colombia,desktop,social,Sneakers-Urban-42,Moda,2,238.96,0.0,477.92,2
order_21498,user_6388,2025-02-27,Colombia,desktop,social,Laptop-Gaming-16GB,Electronica,2,441.67,0.0,883.34,2
order_21499,user_2891,2025-01-22,Colombia,desktop,paid_search,Jacket-Winter-M,Moda,1,55.18,0.0,55.18,1
order_21500,user_7776,2025-02-26,Mexico,desktop,social,Laptop-Gaming-16GB,Electronica,2,221.47,5.0,437.94,2
order_21501,user_6262,2025-01-25,Argentina,mobile,social,Blender-XL-Red,Hogar,2,345.36,5.0,685.72,2
order_21502,user_2877,2025-04-27,Mexico,mobile,organic,Jacket-Winter-M,Moda,1,479.26,10.0,469.26,1
order_21503,user_4172,2025-01-15,Mexico,mobile,paid_search,Jacket-Winter-M,Moda,1,465.51,0.0,465.51,1
order_21504,user_1235,2025-06-21,Mexico,desktop,paid_search,Phone-Pro-128GB,Electronica,1,423.49,5.0,418.49,1
order_21505,user_4397,2025-04-21,Mexico,mobile,social,Tablet-Standard-64GB,Electronica,1,412.72,10.0,402.72,1
order_21506,user_4880,2025-04-10,Colombia,mobile,paid_search,Phone-Pro-128GB,Electronica,1,249.24,5.0,244.24,1
order_21507,user_2833,2025-01-05,Colombia,mobile,social,Sneakers-Urban-42,Moda,2,187.89,5.0,370.78,2
order_21508,user_1891,2025-02-08,Mexico,desktop,social,Laptop-Gaming-16GB,Electronica,1,289.51,15.0,274.51,1
order_21509,user_7248,2025-03-25,Argentina,mobile,paid_search,Jacket-Winter-M,Moda,1,373.22,5.0,368.22,1
order_21510,user_7091,2025-06-23,Mexico,desktop,social,Tablet-Standard-64GB,Electronica,2,264.85,0.0,529.7,2
order_21511,user_7958,2025-06-14,Colombia,desktop,social,Phone-Pro-128GB,Electronica,1,488.82,0.0,488.82,1
order_21512,user_2905,2025-04-13,Mexico,mobile,social,Blender-XL-Red,Hogar,1,95.94,5.0,90.94,1
order_21513,user_1238,2025-06-24,Colombia,desktop,social,Sneakers-Urban-42,Moda,2,465.32,10.0,920.64,2
order_21514,user_7213,2025-04-18,Mexico,mobile,social,Sneakers-Urban-42,Moda,2,39.54,0.0,79.08,2
order_21515,user_203,2025-04-19,Mexico,desktop,organic,Sneakers-Urban-42,Moda,2,408.3,0.0,816.6,2
order_21516,user_1547,2025-01-23,Argentina,mobile,social,Blender-XL-Red,Hogar,1,243.75,0.0,243.75,1
order_21517,user_7835,2025-01-06,Argentina,desktop,paid_search,Jacket-Winter-M,Moda,1,338.85,10.0,328.85,1
order_21518,user_7834,2025-01-01,Mexico,desktop,paid_search,Laptop-Gaming-16GB,Electronica,2,202.02,10.0,394.04,2
order_21519,user_2575,2025-06-09,Colombia,desktop,organic,Vacuum-Pro-Black,Hogar,1,493.5,0.0,493.5,1
order_21520,user_7953,2025-05-26,Colombia,desktop,paid_search,Blender-XL-Red,Hogar,1,85.88,0.0,85.88,1
order_21521,user_279,2025-06-17,Mexico,desktop,social,Sneakers-Urban-42,Moda,2,343.72,10.0,677.44,2
order_21522,user_658,2025-05-03,Mexico,mobile,paid_search,Sneakers-Urban-42,Moda,1,421.79,0.0,421.79,1
order_21523,user_1994,2025-05-04,Colombia,desktop,social,Sneakers-Urban-42,Moda,1,457.17,10.0,447.17,1
order_21524,user_5749,2025-04-16,Mexico,mobile,organic,Tablet-Standard-64GB,Electronica,1,244.59,0.0,244.59,1
order_21525,user_7990,2025-05-16,Argentina,mobile,paid_search,Phone-Pro-128GB,Electronica,1,318.9,0.0,318.9,1
order_21526,user_3214,2025-02-22,Colombia,desktop,social,Vacuum-Pro-Black,Hogar,1,294.91,0.0,294.91,1
order_21527,user_3071,2025-05-30,Argentina,desktop,organic,Blender-XL-Red,Hogar,2,294.72,0.0,589.44,2
order_21528,user_3792,2025-03-30,Colombia,mobile,paid_search,Tablet-Standard-64GB,Electronica,2,448.91,10.0,887.82,2
order_21529,user_6913,2025-04-11,Colombia,mobile,paid_search,Vacuum-Pro-Black,Hogar,1,422.05,0.0,422.05,1
order_21530,user_6805,2025-06-14,Colombia,mobile,paid_search,Vacuum-Pro-Black,Hogar,1,141.52,10.0,131.52,1
order_21531,user_5487,2025-04-20,Argentina,desktop,paid_search,Blender-XL-Red,Hogar,1,252.02,0.0,252.02,1
order_21532,user_2318,2025-03-29,Colombia,mobile,paid_search,Phone-Pro-128GB,Electronica,1,395.01,5.0,390.01,1
order_21533,user_2908,2025-05-15,Mexico,desktop,organic,Tablet-Standard-64GB,Electronica,1,387.25,0.0,387.25,1
order_21534,user_5067,2025-06-16,Argentina,desktop,paid_search,Phone-Pro-128GB,Electronica,2,145.47,0.0,290.94,2
order_21535,user_4400,2025-01-13,Mexico,desktop,paid_search,Vacuum-Pro-Black,Hogar,1,474.65,10.0,464.65,1
order_21536,user_888,2025-01-14,Colombia,desktop,social,Phone-Pro-128GB,Electronica,2,37.76,0.0,75.52,2
order_21537,user_6410,2025-01-12,Colombia,mobile,organic,Laptop-Gaming-16GB,Electronica,2,47.18,5.0,89.36,2
order_21538,user_840,2025-06-09,Mexico,mobile,paid_search,Vacuum-Pro-Black,Hogar,2,258.12,15.0,501.24,2
order_21539,user_3301,2025-01-13,Colombia,desktop,social,Vacuum-Pro-Black,Hogar,2,101.85,0.0,203.7,2
order_21540,user_750,2025-06-01,Colombia,desktop,paid_search,Vacuum-Pro-Black,Hogar,2,433.73,5.0,862.46,2
order_21541,user_3873,2025-01-10,Mexico,mobile,organic,Laptop-Gaming-16GB,Electronica,2,43.09,0.0,86.18,2
order_21542,user_1015,2025-04-05,Argentina,desktop,organic,Sneakers-Urban-42,Moda,2,403.37,5.0,801.74,2
order_21543,user_5148,2025-03-17,Argentina,desktop,organic,Blender-XL-Red,Hogar,2,109.97,0.0,219.94,2
order_21544,user_7094,2025-01-20,Colombia,mobile,social,Sneakers-Urban-42,Moda,1,321.08,5.0,316.08,1
order_21545,user_6311,2025-03-15,Mexico,desktop,paid_search,Tablet-Standard-64GB,Electronica,2,195.8,0.0,391.6,2
order_21546,user_4479,2025-02-02,Colombia,mobile,paid_search,Blender-XL-Red,Hogar,2,459.22,0.0,918.44,2
order_21547,user_4523,2025-04-17,Colombia,desktop,organic,Sneakers-Urban-42,Moda,1,144.46,10.0,134.46,1
order_21548,user_3005,2025-01-13,Argentina,mobile,paid_search,Tablet-Standard-64GB,Electronica,2,150.57,5.0,296.14,2
order_21549,user_1370,2025-06-28,Mexico,desktop,social,Blender-XL-Red,Hogar,1,91.48,10.0,81.48,1
order_21550,user_7991,2025-06-12,Argentina,desktop,organic,Tablet-Standard-64GB,Electronica,2,216.19,15.0,417.38,2
order_21551,user_5463,2025-05-30,Mexico,mobile,organic,Phone-Pro-128GB,Electronica,1,411.44,10.0,401.44,1
order_21552,user_443,2025-01-11,Mexico,desktop,paid_search,Jacket-Winter-M,Moda,1,275.5,0.0,275.5,1
order_21553,user_109,2025-01-24,Colombia,mobile,organic,Vacuum-Pro-Black,Hogar,2,244.25,10.0,478.5,2
order_21554,user_6437,2025-06-11,Mexico,desktop,organic,Sneakers-Urban-42,Moda,1,426.31,10.0,416.31,1
order_21555,user_3440,2025-03-21,Colombia,mobile,paid_search,Blender-XL-Red,Hogar,1,312.25,0.0,312.25,1
order_21556,user_2607,2025-05-18,Argentina,mobile,paid_search,Tablet-Standard-64GB,Electronica,2,235.8,10.0,461.6,2
order_21557,user_5934,2025-05-07,Colombia,desktop,paid_search,Laptop-Gaming-16GB,Electronica,2,145.62,10.0,281.24,2
order_21558,user_1988,2025-06-06,Argentina,mobile,paid_search,Sneakers-Urban-42,Moda,2,97.46,10.0,184.92,2
order_21559,user_7633,2025-02-04,Mexico,desktop,paid_search,Vacuum-Pro-Black,Hogar,1,233.24,15.0,218.24,1
order_21560,user_3408,2025-01-24,Mexico,mobile,organic,Vacuum-Pro-Black,Hogar,2,397.1,10.0,784.2,2
order_21561,user_6898,2025-03-13,Colombia,desktop,organic,Vacuum-Pro-Black,Hogar,2,33.18,0.0,66.36,2
order_21562,user_3552,2025-06-28,Mexico,mobile,social,Tablet-Standard-64GB,Electronica,2,469.02,5.0,933.04,2
order_21563,user_6789,2025-01-31,Mexico,desktop,paid_search,Vacuum-Pro-Black,Hogar,2,235.81,10.0,461.62,2
order_21564,user_6453,2025-04-22,Mexico,desktop,paid_search,Jacket-Winter-M,Moda,1,444.8,0.0,444.8,1
order_21565,user_4648,2025-04-06,Argentina,desktop,social,Vacuum-Pro-Black,Hogar,1,237.05,5.0,232.05,1
order_21566,user_2440,2025-06-27,Argentina,desktop,social,Vacuum-Pro-Black,Hogar,2,188.2,10.0,366.4,2
order_21567,user_1742,2025-01-11,Argentina,mobile,paid_search,Phone-Pro-128GB,Electronica,2,231.75,0.0,463.5,2
order_21568,user_4560,2025-05-07,Mexico,desktop,social,Blender-XL-Red,Hogar,1,410.32,0.0,410.32,1
order_21569,user_4480,2025-02-20,Colombia,mobile,organic,Laptop-Gaming-16GB,Electronica,2,105.81,0.0,211.62,2
order_21570,user_5696,2025-01-27,Colombia,desktop,organic,Blender-XL-Red,Hogar,2,294.65,10.0,579.3,2
order_21571,user_674,2025-04-25,Argentina,desktop,social,Laptop-Gaming-16GB,Electronica,1,130.43,0.0,130.43,1
order_21572,user_6777,2025-06-20,Argentina,mobile,paid_search,Vacuum-Pro-Black,Hogar,2,435.07,15.0,855.14,2
order_21573,user_3846,2025-02-15,Argentina,mobile,organic,Vacuum-Pro-Black,Hogar,1,136.16,0.0,136.16,1
order_21574,user_4079,2025-01-14,Colombia,mobile,organic,Blender-XL-Red,Hogar,1,421.71,10.0,411.71,1
order_21575,user_3299,2025-03-05,Mexico,desktop,organic,Vacuum-Pro-Black,Hogar,1,123.38,5.0,118.38,1
order_21576,user_3398,2025-04-11,Colombia,mobile,social,Sneakers-Urban-42,Moda,1,253.26,0.0,253.26,1
order_21577,user_853,2025-02-20,Colombia,desktop,organic,Phone-Pro-128GB,Electronica,1,85.91,15.0,70.91,1
order_21578,user_1707,2025-01-16,Mexico,mobile,organic,Vacuum-Pro-Black,Hogar,2,290.91,10.0,571.82,2
order_21579,user_3837,2025-05-07,Argentina,desktop,organic,Blender-XL-Red,Hogar,1,47.73,10.0,37.73,1
order_21580,user_3729,2025-04-20,Mexico,mobile,paid_search,Vacuum-Pro-Black,Hogar,1,403.55,15.0,388.55,1
order_21581,user_7796,2025-04-03,Colombia,mobile,paid_search,Vacuum-Pro-Black,Hogar,2,371.95,5.0,738.9,2
order_21582,user_5039,2025-05-01,Argentina,mobile,social,Blender-XL-Red,Hogar,1,359.79,10.0,349.79,1
order_21583,user_3066,2025-02-22,Argentina,desktop,social,Vacuum-Pro-Black,Hogar,1,473.08,0.0,473.08,1
order_21584,user_978,2025-03-25,Colombia,desktop,organic,Tablet-Standard-64GB,Electronica,2,376.49,15.0,737.98,2
order_21585,user_1390,2025-03-22,Mexico,mobile,organic,Blender-XL-Red,Hogar,1,190.73,0.0,190.73,1
order_21586,user_6820,2025-06-19,Mexico,desktop,social,Tablet-Standard-64GB,Electronica,1,225.57,0.0,225.57,1
order_21587,user_2630,2025-05-07,Argentina,desktop,social,Tablet-Standard-64GB,Electronica,2,318.06,5.0,631.12,2
